Id,Name,Level,Class,SubClass,VendorBuy,VendorSell,MarketValue,MinBuyout,Quantity,NumAuctions,HistoricalPrice,RegionMarketAvg,RegionMinBuyoutAvg,RegionQuantity,RegionHistoricalPrice,RegionSaleAvg,RegionAvgDailySold,RegionSaleRate,,0.121581283
4358,Rough Dynamite,10,Consumable,Explosives and Devices,120,30,572987,290000,66,3,1683426,222615,271754,32,699996,193126,0.6,0.02,,
4360,Rough Copper Bomb,14,Consumable,Explosives and Devices,240,60,709280,737900,47,3,523540,199574,201664,17,294502,85332,0.18,0.01,,
4365,Coarse Dynamite,20,Consumable,Explosives and Devices,300,75,529747,550700,75,5,506876,148662,159379,20,207588,4821,0.18,0.01,,
4366,Target Dummy,17,Consumable,Explosives and Devices,300,75,40785410,2217100,22,4,17010213,1132280,1073871,8,1176479,822687,0.24,0.03,,
4367,Small Seaforium Charge,20,Consumable,Explosives and Devices,600,150,35758082,0,0,0,79099981,40997089,37232116,5,46558617,216984,0.12,0.06,,
4370,Large Copper Bomb,26,Consumable,Explosives and Devices,700,175,2981633,2069600,19,3,1678352,551895,547107,8,745596,911819,0.99,0.11,,
4374,Small Bronze Bomb,29,Consumable,Explosives and Devices,800,200,109629024,1441700,2,1,15075013,800922,640466,4,639858,60,0,0,,
4378,Heavy Dynamite,30,Consumable,Explosives and Devices,1400,350,3203914,4632500,4,2,6007624,1707647,2242806,13,2036154,1387270,0.48,0.06,,
4380,Big Bronze Bomb,33,Consumable,Explosives and Devices,2000,500,0,0,0,0,6548,879210,1079272,9,793219,590147,0.96,0.08,,
4384,Explosive Sheep,30,Consumable,Explosives and Devices,4000,1000,242087,0,0,0,2680385,2132567,2026773,13,1567585,900678,0.48,0.04,,
4388,Discombobulator Ray,32,Consumable,Explosives and Devices,4000,1000,0,0,0,0,299990000,88229219,103633936,1,106711392,8113712,0.08,0.08,,
4390,Iron Grenade,35,Consumable,Explosives and Devices,2000,500,20700,0,0,0,60350,212217,233071,15,166428,0,0,0,,
4391,Compact Harvest Reaper Kit,35,Consumable,Explosives and Devices,16000,4000,0,0,0,0,0,186354130,219525654,1,149092304,0,0,0,,
4392,Advanced Target Dummy,37,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,43599330,46089445,5,42490855,13809600,0.12,0.06,,
4394,Big Iron Bomb,43,Consumable,Explosives and Devices,3000,750,151100,0,0,0,7678394,9547503,9129169,12,10086081,3046373,0.52,0.04,,
4395,Goblin Land Mine,39,Consumable,Explosives and Devices,6400,1600,0,0,0,0,0,131768792,240194237,2,214804417,0,0,0,,
4398,Large Seaforium Charge,40,Consumable,Explosives and Devices,3600,900,0,0,0,0,2.00E+05,133943941,366049233,2,233088834,0,0,0,,
4403,Portable Bronze Mortar,33,Consumable,Explosives and Devices,8000,2000,0,0,0,0,0,1014984026,1165740442,1,1093721115,0,0,0,,
4405,Crude Scope,12,Consumable,Explosives and Devices,500,125,140908,10100,2,2,134948,477836,559245,4,589215,331699,0.04,0.04,,
4406,Standard Scope,22,Consumable,Explosives and Devices,2400,600,3874191,3000900,5,2,5125881,8898172,6373493,5,8054094,4495812,0.92,0.23,,
4407,Accurate Scope,36,Consumable,Explosives and Devices,4800,1200,45569,31800,3,1,1463525,3539322,5532741,5,3748036,2245588,0.21,0.07,,
4852,Flash Bomb,37,Consumable,Explosives and Devices,1200,300,0,0,0,0,0,1125313454,1369576775,1,1306043118,0,0,0,,
5507,Ornate Spyglass,27,Consumable,Explosives and Devices,2400,600,3021284,4209900,1,1,3314250,4404675,3677116,2,3814255,2293507,0.03,0.03,,
6714,Ez-Thro Dynamite,25,Consumable,Explosives and Devices,300,75,0,0,0,0,5000,629814,555785,5,367392,376979,0.7,0.14,,
7148,Goblin Jumper Cables,33,Consumable,Explosives and Devices,85,21,291882908,0,0,0,291882903,94475424,99331100,1,87229922,13220100,0.03,0.03,,
10507,Solid Dynamite,35,Consumable,Explosives and Devices,1400,350,68535,0,0,0,35437192,6171118,5805260,23,9319189,1007443,0.76,0.04,,
10514,Mithril Frag Bomb,43,Consumable,Explosives and Devices,3000,750,231100,231100,3,1,2938099,1316164,1506766,14,2732577,2250,0,0,,
10546,Deadly Scope,42,Consumable,Explosives and Devices,6000,1500,0,0,0,0,35030643,16756041,16961856,2,21636233,10824809,0.03,0.03,,
10548,Sniper Scope,48,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,88789539,96117000,1,73199350,65104142,0.05,0.05,,
10562,Hi-Explosive Bomb,47,Consumable,Explosives and Devices,3000,750,517516,470600,88,2,573190,992043,865036,48,866859,383243,1.14,0.03,,
10586,The Big One,45,Consumable,Explosives and Devices,3000,750,0,0,0,0,0,123167357,140529775,2,214261379,1180,0,0,,
10646,Goblin Sapper Charge,41,Consumable,Explosives and Devices,2000,500,0,0,0,0,0,86493507,126865537,2,83735191,142025,0.11,0.11,,
10978,Small Glimmering Shard,20,Consumable,Explosives and Devices,0,0,0,0,0,0,0,38822,40399,175,38822,0,0,0,,
10998,Lesser Astral Essence,20,Consumable,Explosives and Devices,0,0,0,0,0,0,0,21239,20400,11,21239,0,0,0,,
11082,Greater Astral Essence,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,171344,247999,35,171344,0,0,0,,
11083,Soul Dust,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,47920,68497,19,47920,0,0,0,,
11084,Large Glimmering Shard,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,64906,89999,7,64906,0,0,0,,
11134,Lesser Mystic Essence,30,Consumable,Explosives and Devices,0,0,0,0,0,0,0,104438,49999,2,104438,0,0,0,,
11135,Greater Mystic Essence,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,96212,25200,22,96212,0,0,0,,
11137,Vision Dust,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,103375,63999,41,103375,0,0,0,,
11138,Small Glowing Shard,30,Consumable,Explosives and Devices,0,0,0,0,0,0,0,30726,19800,15,30726,0,0,0,,
11139,Large Glowing Shard,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,169263,149500,12,169263,0,0,0,,
11174,Lesser Nether Essence,40,Consumable,Explosives and Devices,0,0,0,0,0,0,0,330705,423999,9,330705,0,0,0,,
11175,Greater Nether Essence,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,710394,679999,20,710394,0,0,0,,
11176,Dream Dust,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,55237,49199,36,55237,0,0,0,,
11177,Small Radiant Shard,40,Consumable,Explosives and Devices,0,0,0,0,0,0,0,10804,10200,3,10804,0,0,0,,
11178,Large Radiant Shard,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,1214020,2018348,3,1214020,0,0,0,,
11590,Mechanical Repair Kit,40,Consumable,Explosives and Devices,1000,250,0,0,0,0,0,2248438,1732541,3,3275706,31362,0,0,,
11818,Grimesilt Outhouse Key,43,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15993,Thorium Grenade,52,Consumable,Explosives and Devices,6000,1500,0,0,0,0,2.00E+05,2115745,2215520,9,1885212,21280,2,0.2,,
16005,Dark Iron Bomb,57,Consumable,Explosives and Devices,5000,1250,0,0,0,0,0,12572062,0,0,553877773,0,0,0,,
16023,Masterwork Target Dummy,55,Consumable,Explosives and Devices,40000,10000,0,0,0,0,3.00E+05,216914898,302283633,1,581655797,0,0,0,,
16040,Arcane Bomb,60,Consumable,Explosives and Devices,16000,4000,0,0,0,0,0,8141116,0,0,33500242,0,0,0,,
