Id,Name,Level,Class,SubClass,VendorBuy,VendorSell,MarketValue,MinBuyout,Quantity,NumAuctions,HistoricalPrice,RegionMarketAvg,RegionMinBuyoutAvg,RegionQuantity,RegionHistoricalPrice,RegionSaleAvg,RegionAvgDailySold,RegionSaleRate,,0
4358,Rough Dynamite,10,Consumable,Explosives and Devices,120,30,924013,290000,76,4,1783033,238253,138044,60,720605,0,0,0,,
4360,Rough Copper Bomb,14,Consumable,Explosives and Devices,240,60,697147,778300,38,3,485023,204030,170255,37,296867,0,0,0,,
4365,Coarse Dynamite,20,Consumable,Explosives and Devices,300,75,515221,555600,58,5,506004,148164,152654,48,211764,0,0,0,,
4366,Target Dummy,17,Consumable,Explosives and Devices,300,75,83758791,2279400,1,1,16656458,1243427,915992,19,1173929,0,0,0,,
4367,Small Seaforium Charge,20,Consumable,Explosives and Devices,600,150,35856177,0,0,0,81878734,46482460,47729950,9,46321381,0,0,0,,
4370,Large Copper Bomb,26,Consumable,Explosives and Devices,700,175,3668438,2222600,19,4,1563424,592683,435855,12,737642,0,0,0,,
4374,Small Bronze Bomb,29,Consumable,Explosives and Devices,800,200,210161746,1493600,2,2,14729341,828529,434133,10,614781,0,0,0,,
4378,Heavy Dynamite,30,Consumable,Explosives and Devices,1400,350,3067714,2867000,4,2,12361951,1592785,1480604,19,2057916,0,0,0,,
4380,Big Bronze Bomb,33,Consumable,Explosives and Devices,2000,500,0,0,0,0,6548,889019,925944,18,788679,0,0,0,,
4384,Explosive Sheep,30,Consumable,Explosives and Devices,4000,1000,248543,0,0,0,3626861,1795450,1105973,23,1568756,0,0,0,,
4388,Discombobulator Ray,32,Consumable,Explosives and Devices,4000,1000,0,0,0,0,299990000,75645875,80752336,3,107751927,0,0,0,,
4390,Iron Grenade,35,Consumable,Explosives and Devices,2000,500,20700,0,0,0,60350,234648,147769,29,165504,0,0,0,,
4391,Compact Harvest Reaper Kit,35,Consumable,Explosives and Devices,16000,4000,0,0,0,0,0,181896964,177302370,3,145063198,0,0,0,,
4392,Advanced Target Dummy,37,Consumable,Explosives and Devices,10000,2500,0,0,0,0,1999999,42757050,36601392,7,42093787,0,0,0,,
4394,Big Iron Bomb,43,Consumable,Explosives and Devices,3000,750,151100,0,0,0,7678394,10312343,13056602,18,9948176,0,0,0,,
4395,Goblin Land Mine,39,Consumable,Explosives and Devices,6400,1600,0,0,0,0,0,313001363,307661241,6,224062243,0,0,0,,
4398,Large Seaforium Charge,40,Consumable,Explosives and Devices,3600,900,0,0,0,0,2.00E+05,156742552,169803718,9,241650624,0,0,0,,
4403,Portable Bronze Mortar,33,Consumable,Explosives and Devices,8000,2000,0,0,0,0,0,1217013111,1174906187,2,1118183296,0,0,0,,
4405,Crude Scope,12,Consumable,Explosives and Devices,500,125,258391,250000,1,1,207828,445886,433685,6,600903,0,0,0,,
4406,Standard Scope,22,Consumable,Explosives and Devices,2400,600,4743574,3000900,10,4,5020882,8201045,3730431,10,8112731,0,0,0,,
4407,Accurate Scope,36,Consumable,Explosives and Devices,4800,1200,66855,1800,16,5,2084680,3277157,2614532,10,3817624,0,0,0,,
4852,Flash Bomb,37,Consumable,Explosives and Devices,1200,300,0,0,0,0,0,1280263978,755840850,2,1306300112,0,0,0,,
5507,Ornate Spyglass,27,Consumable,Explosives and Devices,2400,600,2121298,4209900,6,6,3306842,4163624,3124531,5,3737684,0,0,0,,
6714,Ez-Thro Dynamite,25,Consumable,Explosives and Devices,300,75,0,0,0,0,5000,593454,522942,11,345990,0,0,0,,
7148,Goblin Jumper Cables,33,Consumable,Explosives and Devices,85,21,291882912,0,0,0,291882903,86585224,95583405,2,87318493,0,0,0,,
10507,Solid Dynamite,35,Consumable,Explosives and Devices,1400,350,2251915,0,0,0,33709012,7366771,6441614,26,9321525,0,0,0,,
10514,Mithril Frag Bomb,43,Consumable,Explosives and Devices,3000,750,0,0,0,0,5645098,1588834,1918925,20,2815875,0,0,0,,
10546,Deadly Scope,42,Consumable,Explosives and Devices,6000,1500,0,0,0,0,35030643,16521024,14007408,3,21857021,0,0,0,,
10548,Sniper Scope,48,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,75867418,70537020,2,70862390,0,0,0,,
10562,Hi-Explosive Bomb,47,Consumable,Explosives and Devices,3000,750,413853,597200,20,1,837074,1019952,719015,72,864422,0,0,0,,
10586,The Big One,45,Consumable,Explosives and Devices,3000,750,0,0,0,0,0,150796698,160191280,4,215460998,0,0,0,,
10646,Goblin Sapper Charge,41,Consumable,Explosives and Devices,2000,500,0,0,0,0,0,92363568,116703871,3,84502124,0,0,0,,
10978,Small Glimmering Shard,20,Consumable,Explosives and Devices,0,0,0,0,0,0,0,38822,40399,175,38822,0,0,0,,
10998,Lesser Astral Essence,20,Consumable,Explosives and Devices,0,0,0,0,0,0,0,21239,20400,11,21239,0,0,0,,
11082,Greater Astral Essence,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,171344,247999,35,171344,0,0,0,,
11083,Soul Dust,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,47920,68497,19,47920,0,0,0,,
11084,Large Glimmering Shard,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,64906,89999,7,64906,0,0,0,,
11134,Lesser Mystic Essence,30,Consumable,Explosives and Devices,0,0,0,0,0,0,0,104438,49999,2,104438,0,0,0,,
11135,Greater Mystic Essence,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,96212,25200,22,96212,0,0,0,,
11137,Vision Dust,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,103375,63999,41,103375,0,0,0,,
11138,Small Glowing Shard,30,Consumable,Explosives and Devices,0,0,0,0,0,0,0,30726,19800,15,30726,0,0,0,,
11139,Large Glowing Shard,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,169263,149500,12,169263,0,0,0,,
11174,Lesser Nether Essence,40,Consumable,Explosives and Devices,0,0,0,0,0,0,0,330705,423999,9,330705,0,0,0,,
11175,Greater Nether Essence,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,710394,679999,20,710394,0,0,0,,
11176,Dream Dust,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,55237,49199,36,55237,0,0,0,,
11177,Small Radiant Shard,40,Consumable,Explosives and Devices,0,0,0,0,0,0,0,10804,10200,3,10804,0,0,0,,
11178,Large Radiant Shard,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,1214020,2018348,3,1214020,0,0,0,,
11590,Mechanical Repair Kit,40,Consumable,Explosives and Devices,1000,250,0,0,0,0,0,2723137,2709945,4,3261455,0,0,0,,
11818,Grimesilt Outhouse Key,43,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15993,Thorium Grenade,52,Consumable,Explosives and Devices,6000,1500,0,0,0,0,2.00E+05,2197019,2570727,21,1904608,0,0,0,,
16005,Dark Iron Bomb,57,Consumable,Explosives and Devices,5000,1250,0,0,0,0,0,2642385095,11500400,5,641469613,0,0,0,,
16023,Masterwork Target Dummy,55,Consumable,Explosives and Devices,40000,10000,0,0,0,0,3.00E+05,279766367,273982554,3,622375958,0,0,0,,
16040,Arcane Bomb,60,Consumable,Explosives and Devices,16000,4000,0,0,0,0,0,3308683,2886000,41,36771783,0,0,0,,
17716,Snowmaster 9000,38,Consumable,Explosives and Devices,30000,7500,0,0,0,0,0,68528951,67597045,4,69156457,0,0,0,,
18232,Field Repair Bot 74A,60,Consumable,Explosives and Devices,40000,10000,73332554,0,0,0,10653317,34618234,37367080,15,36300643,0,0,0,,
18283,Biznicks 247x128 Accurascope,60,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,713403689,623592450,2,547323300,0,0,0,,
18587,Goblin Jumper Cables XL,53,Consumable,Explosives and Devices,8000,2000,0,0,0,0,0,650720752,730213193,1,866064261,0,0,0,,
18588,Ez-Thro Dynamite II,40,Consumable,Explosives and Devices,800,200,0,0,0,0,1000,419006,366220,10,859013,0,0,0,,
18594,Powerful Seaforium Charge,55,Consumable,Explosives and Devices,12000,3000,0,0,0,0,250000,35713841,27514871,6,70355538,0,0,0,,
18641,Dense Dynamite,45,Consumable,Explosives and Devices,2000,500,6000,0,0,0,5498130,407099,414087,34,482642,0,0,0,,
18645,Gnomish Alarm-o-Bot,53,Consumable,Explosives and Devices,12000,3000,0,0,0,0,0,38069933,35327677,15,36679611,0,0,0,,
18660,World Enlarger,1,Consumable,Explosives and Devices,30000,7500,69035860,0,0,0,102458310,72895098,62326668,3,79529913,0,0,0,,
18984,Dimensional Ripper - Everlook,60,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,293207840,292467341,2,252008452,0,0,0,,
18986,Ultrasafe Transporter: Gadgetzan,60,Consumable,Explosives and Devices,20000,5000,457966593,475940000,1,1,539387503,213154505,221941167,2,216573546,0,0,0,,
19707,Red Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19708,Blue Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19709,Yellow Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19710,Orange Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19711,Green Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19712,Purple Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19713,Bronze Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19714,Silver Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19715,Gold Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20725,Nexus Crystal,60,Consumable,Explosives and Devices,0,0,0,0,0,0,0,46262,47498,43,46262,0,0,0,,
22728,Steam Tonk Controller,55,Consumable,Explosives and Devices,20000,5000,158394300,0,0,0,109521931,22374564,19237083,3,22195526,0,0,0,,
23736,Fel Iron Bomb,60,Consumable,Explosives and Devices,10000,2500,711838,400700,98,6,421868,3698281,3145468,50,4357464,0,0,0,,
23737,Adamantite Grenade,65,Consumable,Explosives and Devices,10000,2500,13249258,15826400,13,3,521472,10041026,7308716,22,10327569,0,0,0,,
23764,Adamantite Scope,67,Consumable,Explosives and Devices,10000,2500,0,0,0,0,438622199,173232436,122723045,2,132920685,0,0,0,,
23765,Khorium Scope,72,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,489213808,375658128,2,289858299,0,0,0,,
23767,Crashin' Thrashin' Robot,55,Consumable,Explosives and Devices,20000,5000,42992652,33337500,1,1,41602244,79171802,59467066,4,80852685,0,0,0,,
23819,Elemental Seaforium Charge,70,Consumable,Explosives and Devices,24000,6000,0,0,0,0,438796210,62782671,15072360,3,157847719,0,0,0,,
23821,Zapthrottle Mote Extractor,61,Consumable,Explosives and Devices,60000,15000,192057346,200967900,2,2,138669229,108246609,123363602,3,139457644,0,0,0,,
23826,The Bigger One,65,Consumable,Explosives and Devices,12000,3000,0,0,0,0,0,74465273,106965065,2,101320183,0,0,0,,
23827,Super Sapper Charge,68,Consumable,Explosives and Devices,16000,4000,0,0,0,0,0,25722739,26099900,3,13483587,0,0,0,,
23841,Gnomish Flame Turret,70,Consumable,Explosives and Devices,12000,3000,1828126,1894900,1,1,1332616,6460859,5906900,6,4812930,0,0,0,,
30542,Dimensional Ripper - Area 52,70,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,256240111,221070003,2,264079656,0,0,0,,
30544,Ultrasafe Transporter: Toshley's Station,70,Consumable,Explosives and Devices,20000,5000,637614017,646066500,1,1,637924358,271431977,281948278,2,265382865,0,0,0,,
32413,Frost Grenade,65,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,1551731,2829000,31,3223776,0,0,0,,
34113,Field Repair Bot 110G,70,Consumable,Explosives and Devices,40000,10000,32631732,25003300,15,3,16171058,21443619,21163342,40,18954866,0,0,0,,
37567,Healing Injector Kit,80,Consumable,Explosives and Devices,5405,1351,0,0,0,0,0,2701314,2810940,13,4807252,0,0,0,,
40536,Explosive Decoy,80,Consumable,Explosives and Devices,4000,1000,477387,656200,22,2,553206,1244173,800234,44,1645159,0,0,0,,
40727,Gnomish Gravity Well,85,Consumable,Explosives and Devices,322031,80507,319230037,334711700,1,1,255425825,118160859,123584643,3,113835225,0,0,0,,
40768,MOLL-E,80,Consumable,Explosives and Devices,0,0,39107131,49990100,4,4,43058493,40338878,38293449,4,42387079,0,0,0,,
40769,Scrapbot Construction Kit,80,Consumable,Explosives and Devices,7500,1875,51056202,61955900,14,1,29557859,12365553,10911477,82,11535880,0,0,0,,
40771,Cobalt Frag Bomb,71,Consumable,Explosives and Devices,2400,600,10000,0,0,0,4533,2054820,2080876,21,4764363,0,0,0,,
40772,Gnomish Army Knife,71,Consumable,Explosives and Devices,9027,2256,3841758,7006000,19,19,3910570,3739134,2846608,23,3980179,0,0,0,,
40892,Hammer Pick,10,Consumable,Explosives and Devices,3000,750,6891492,991100,13,13,5568247,2312763,1767028,5,2720264,0,0,0,,
40893,Bladed Pickaxe,1,Consumable,Explosives and Devices,2500,625,7920559,990900,6,6,7484485,4283434,3980243,5,6296017,0,0,0,,
41119,Saronite Bomb,75,Consumable,Explosives and Devices,1000,250,4540700,0,0,0,7890250,4209822,4413954,74,5696249,0,0,0,,
41146,Sun Scope,75,Consumable,Explosives and Devices,200000,50000,79652800,0,0,0,79652800,39186990,36953387,4,31874204,0,0,0,,
41167,Heartseeker Scope,80,Consumable,Explosives and Devices,100000,25000,59042406,60599800,1,1,51748459,50746683,47127770,5,39399646,0,0,0,,
42546,Mana Injector Kit,80,Consumable,Explosives and Devices,5405,1351,0,0,0,0,4053,4717048,4585786,52,5998724,0,0,0,,
42641,Global Thermal Sapper Charge,75,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,3629820,3918131,23,2277979,0,0,0,,
44739,Diamond-Cut Refractor Scope,75,Consumable,Explosives and Devices,140000,35000,2698867,3862800,3,1,727519,3440139,2470250,12,3195411,0,0,0,,
47828,Goblin Beam Welder,80,Consumable,Explosives and Devices,1000,250,32278400,0,0,0,12911810,32317334,34392837,4,41599864,0,0,0,,
48933,Wormhole Generator: Northrend,80,Consumable,Explosives and Devices,20000,5000,146823212,99997500,1,1,151652602,45627736,41371477,6,50722593,0,0,0,,
59594,Gnomish X-Ray Scope,85,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,98019185,94534052,3,116431068,0,0,0,,
59595,R19 Threatfinder,85,Consumable,Explosives and Devices,100000,25000,32095427,0,0,0,18032543,17384462,17858882,5,22407932,0,0,0,,
59596,Safety Catch Removal Kit,85,Consumable,Explosives and Devices,100000,25000,47035237,46580500,3,1,44404684,13476693,13987130,6,12954089,0,0,0,,
60223,High-Powered Bolt Gun,85,Consumable,Explosives and Devices,90000,22500,113106051,0,0,0,83671930,26107407,12151028,4,44054097,0,0,0,,
60853,Volatile Seaforium Blastpack,81,Consumable,Explosives and Devices,3600,900,4783663990,0,0,0,13605200,8471330,5749030,23,7162076,0,0,0,,
60854,Loot-A-Rang,85,Consumable,Explosives and Devices,90000,22500,48238062,3.00E+07,2,2,88292878,109344288,92588616,4,105637975,0,0,0,,
63396,Big Daddy,85,Consumable,Explosives and Devices,3000,750,0,0,0,0,0,545243,1062300,29,932746,0,0,0,,
70139,Flintlocke's Woodchucker,85,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,145819291,161024433,3,128439436,0,0,0,,
77529,Lord Blastington's Scope of Doom,90,Consumable,Explosives and Devices,100000,25000,96201751,99920000,7,4,44601024,51032993,52170438,5,50897279,0,0,0,,
77531,Mirror Scope,90,Consumable,Explosives and Devices,100000,25000,7071300,7970000,12,4,16084900,9767015,9128438,11,11094422,0,0,0,,
77532,Locksmith's Powderkeg,85,Consumable,Explosives and Devices,3600,900,175427434,0,0,0,151790809,37206506,36066744,13,60009470,0,0,0,,
77589,G91 Landshark,90,Consumable,Explosives and Devices,0,2500,618118,109900,143,7,237755,308449,240830,40,249006,0,0,0,,
87215,Wormhole Generator: Pandaria,90,Consumable,Explosives and Devices,20000,5000,32930546,0,0,0,55991500,72004107,78323477,4,73445096,0,0,0,,
87216,Thermal Anvil,90,Consumable,Explosives and Devices,0,250,77976,162000,11,11,154869,333980,200193,41,422594,0,0,0,,
108745,Personal Hologram,1,Consumable,Explosives and Devices,0,300000,19199506,20009900,3,3,15572702,17704628,12847579,7,15964398,0,0,0,,
109120,Oglethorpe's Missile Splitter,100,Consumable,Explosives and Devices,120000,30000,4445000,0,0,0,2378755,10345510,9127940,6,10636092,0,0,0,,
109122,Megawatt Filament,100,Consumable,Explosives and Devices,1200000,300000,24610522,25992000,1,1,30979647,9479290,8233148,6,11539627,0,0,0,,
109167,Findle's Loot-A-Rang,100,Consumable,Explosives and Devices,90000,22500,12915627,16184100,4,4,13559300,14271909,11653877,7,14444957,0,0,0,,
109183,World Shrinker,1,Consumable,Explosives and Devices,30000,7500,6766758,5999900,2,2,31553562,16348284,14879041,6,15922418,0,0,0,,
109253,Ultimate Gnomish Army Knife,90,Consumable,Explosives and Devices,9027,2256,522044,359800,19,19,1073002,2148915,1145807,25,2286475,0,0,0,,
109574,GUMM-E,1,Consumable,Explosives and Devices,16000,4000,55562887,22002600,2,2,28169011,29715807,30895349,3,34708349,0,0,0,,
111820,Swapblaster,1,Consumable,Explosives and Devices,300000,75000,31028477,28819200,4,4,44541834,23388513,25167619,7,27309691,0,0,0,,
112059,Wormhole Centrifuge,100,Consumable,Explosives and Devices,20000,5000,31375226,2.70E+07,3,3,33143977,20838421,18819444,6,16716583,0,0,0,,
115511,Bizmo's Big Bang Boom Bomb,100,Consumable,Explosives and Devices,5000,250,0,0,0,0,0,4310455,4136400,40,7519200,0,0,0,,
115512,Gazlowe's Gargantuan Grenade,100,Consumable,Explosives and Devices,5000,250,0,0,0,0,0,83509533,0,0,8531689,0,0,0,,
118007,Mecha-Blast Rocket,100,Consumable,Explosives and Devices,6000,1500,24955,20000,66,13,5802,59259,37130,92,34586,0,0,0,,
118008,Hemet's Heartseeker,100,Consumable,Explosives and Devices,1200000,300000,15583071,22970300,1,1,10385930,6911294,5480280,5,7236433,0,0,0,,
132509,Deployable Bullet Dispenser,80,Consumable,Explosives and Devices,4000,1000,112933014,0,0,0,89697582,19755013,20664701,9,18941793,0,0,0,,
132510,Gunpowder Charge,85,Consumable,Explosives and Devices,3000,750,938569,0,0,0,173735,2679548,2093838,102,2920464,0,0,0,,
132511,Pump-Action Bandage Gun,110,Consumable,Explosives and Devices,3000,750,0,0,0,0,20738762,25220004,26935327,6,31890966,0,0,0,,
132513,Gunpack,105,Consumable,Explosives and Devices,3500,875,19491337,21745100,7,2,30364968,17784836,15405009,15,16694834,0,0,0,,
132514,Auto-Hammer,105,Consumable,Explosives and Devices,3500,875,6855122,9509800,252,11,4560145,5939387,5142106,500,5610558,0,0,0,,
132515,Failure Detection Pylon,105,Consumable,Explosives and Devices,3500,875,102188,110900,13,3,715409,2200178,1814714,44,2294614,0,0,0,,
132516,Gunshoes,105,Consumable,Explosives and Devices,3500,875,3457175,1499900,79,2,2975197,5461167,5305670,133,5496453,0,0,0,,
132517,Intra-Dalaran Wormhole Generator,105,Consumable,Explosives and Devices,3500,875,240007619,0,0,0,263903807,115064873,109598765,5,184499146,0,0,0,,
132518,Blingtron's Circuit Design Tutorial,105,Consumable,Explosives and Devices,3500,875,129431836,29991300,1,1,110760636,66210957,53387114,8,60829688,0,0,0,,
132519,Trigger,105,Consumable,Explosives and Devices,3500,875,645526751,628866300,2,2,513607324,254428821,231158309,3,252791062,0,0,0,,
132524,Reaves Module: Wormhole Generator Mode,105,Consumable,Explosives and Devices,3500,875,1498350564,1393607600,1,1,1595486068,563255891,663105959,3,525430379,0,0,0,,
132525,Reaves Module: Repair Mode,105,Consumable,Explosives and Devices,3500,875,302783801,238108700,1,1,254384723,216218385,217946865,3,252064351,0,0,0,,
132526,Reaves Module: Failure Detection Mode,105,Consumable,Explosives and Devices,3500,875,250158285,183437500,1,1,245398441,175419170,166276556,3,180060484,0,0,0,,
132528,Reaves Module: Fireworks Display Mode,105,Consumable,Explosives and Devices,3500,875,257082242,247403100,2,2,202091042,205969770,242111751,3,188685497,0,0,0,,
132530,Reaves Module: Bling Mode,105,Consumable,Explosives and Devices,3500,875,1050326662,0,0,0,1020557886,300534990,323938728,2,368384672,0,0,0,,
132531,Reaves Module: Piloted Combat Mode,105,Consumable,Explosives and Devices,3500,875,0,0,0,0,0,4559291430,4276580660,1,3006295174,0,0,0,,
136851,Commander Domitille's Helm,1,Consumable,Explosives and Devices,0,0,0,0,0,0,3503442900,3554546230,1.10E+08,1,3632136810,0,0,0,,
151652,Wormhole Generator: Argus,110,Consumable,Explosives and Devices,0,5000,0,0,0,0,94587719,31750728,25059888,4,30754667,0,0,0,,
153487,Organic Discombobulation Grenade,1,Consumable,Explosives and Devices,0,0,406060,311500,147,5,311496,232791,97603,174,159975,0,0,0,,
153490,F.R.I.E.D.,1,Consumable,Explosives and Devices,0,0,317822,110100,1304,29,425867,286994,135701,335,300091,0,0,0,,
153494,Thermo-Accelerated Plague Spreader,1,Consumable,Explosives and Devices,0,0,534532,1.00E+05,246,23,1064084,228596,119671,128,253614,0,0,0,,
153510,Interdimensional Companion Repository,1,Consumable,Explosives and Devices,0,0,1586855,208400,37,4,757299,1566506,1042532,67,1463755,0,0,0,,
153512,XA-1000 Surface Skimmer,1,Consumable,Explosives and Devices,12500,3125,2482692,990000,22,9,1537986,1885457,804728,55,1289810,0,0,0,,
153573,Electroshock Mount Motivator,1,Consumable,Explosives and Devices,0,0,2400444,1509900,56,56,1602709,1525908,1082159,35,1441047,0,0,0,,
153597,Deployable Attire Rearranger,1,Consumable,Explosives and Devices,0,0,348789,122500,180,20,225182,337720,169102,201,257280,0,0,0,,
158212,Crow's Nest Scope,110,Consumable,Explosives and Devices,1200000,50000,2463228,3202200,77,18,1263988,2780467,1356855,108,3219353,0,0,0,,
158327,Monelite Scope of Alacrity,100,Consumable,Explosives and Devices,120000,30000,413073,3.00E+05,37,5,291088,1297203,826319,105,1054509,0,0,0,,
158379,Unstable Temporal Time Shifter,1,Consumable,Explosives and Devices,0,0,278497,240000,257,12,952156,1557262,1147172,277,1237327,0,0,0,,
159827,Bomb-samdi Mojo Bombs,110,Consumable,Explosives and Devices,0,0,75368,55000,104,6,59767,98200,64205,76,118071,0,0,0,,
160560,Piece of Wreckage,1,Consumable,Explosives and Devices,0,2,0,0,0,0,0,187,200,11,120,0,0,0,,
163558,Sporonite Bomb,120,Consumable,Explosives and Devices,469000,10000,5665000,0,0,0,25568555,29598903,30273506,4,35228132,0,0,0,,
168807,Wormhole Generator: Kul Tiras,120,Consumable,Explosives and Devices,20000,5000,2787390,4140000,27,27,10666935,5506882,3057048,22,6714515,0,0,0,,
168808,Wormhole Generator: Zandalar,120,Consumable,Explosives and Devices,20000,5000,6630988,7990000,26,26,12376070,7764095,4722263,18,8561795,0,0,0,,
169858,"""Bee Bee"" Gun",1,Consumable,Explosives and Devices,0,1,185971,29900,7,7,301503,1968287,614072,19,1533603,0,0,0,,
118,Minor Healing Potion,5,Consumable,Potion,20,5,16612,7500,52,6,29326,34721,14863,49,64134,0,0,0,,
858,Lesser Healing Potion,13,Consumable,Potion,100,25,6125,3300,128,7,9279,24859,10658,76,28325,0,0,0,,
929,Healing Potion,22,Consumable,Potion,300,75,20824,10100,78,8,24199,35785,12925,58,39040,0,0,0,,
1710,Greater Healing Potion,31,Consumable,Potion,500,125,30607,17500,2,2,22635,51412,24512,50,40407,0,0,0,,
2455,Minor Mana Potion,15,Consumable,Potion,40,10,19762,9000,7,3,15767,110929,12341,34,51464,0,0,0,,
2456,Minor Rejuvenation Potion,15,Consumable,Potion,60,15,8361,2500,32,3,108678,87182,40490,35,57030,0,0,0,,
2459,Swiftness Potion,15,Consumable,Potion,100,25,73171,2.00E+05,188,11,55637,149774,59930,550,112275,0,0,0,,
3385,Lesser Mana Potion,24,Consumable,Potion,120,30,30750,8600,101,9,42222,40598,9318,40,42417,0,0,0,,
3386,Potion of Curing,55,Consumable,Potion,140,35,0,0,0,0,105,1024940,1053720,7,925917,0,0,0,,
3387,Limited Invulnerability Potion,50,Consumable,Potion,120,30,0,0,0,0,0,112397905,119416567,6,39257884,0,0,0,,
3823,Lesser Invisibility Potion,33,Consumable,Potion,400,100,749111,0,0,0,511930,807361,528554,60,914636,0,0,0,,
3827,Mana Potion,32,Consumable,Potion,480,120,59142,20000,37,6,66535,74153,40454,29,85097,0,0,0,,
3928,Superior Healing Potion,45,Consumable,Potion,1000,250,24076,14300,143,7,23453,44010,28436,73,55499,0,0,0,,
4596,Discolored Healing Potion,15,Consumable,Potion,100,25,87163700,0,0,0,58158571,17772004,3924060,1,15371960,0,0,0,,
4623,Lesser Stoneshield Potion,43,Consumable,Potion,1500,375,0,0,0,0,0,18138861,15924800,2,11602999,0,0,0,,
5631,Rage Potion,14,Consumable,Potion,120,30,18117631,19885100,19,2,4304194,9880619,11261663,12,5111790,0,0,0,,
5633,Great Rage Potion,35,Consumable,Potion,600,150,111789015,105762900,3,3,220299705,73444833,73163373,10,93106731,0,0,0,,
5634,Free Action Potion,30,Consumable,Potion,300,75,1500145,0,0,0,4126123,3095051,2737454,11,2884973,0,0,0,,
6048,Shadow Protection Potion,27,Consumable,Potion,400,100,61126688,61441900,4,2,34768262,11191638,10847270,23,13482579,0,0,0,,
6049,Fire Protection Potion,33,Consumable,Potion,680,170,0,0,0,0,108983217,52807996,40107930,12,44845015,0,0,0,,
6050,Frost Protection Potion,38,Consumable,Potion,1200,300,22622032,38435900,2,2,22430292,8071565,6697621,14,7366837,0,0,0,,
6051,Holy Protection Potion,20,Consumable,Potion,250,62,5300100,0,0,0,2556695,1100104,1001584,15,1465518,0,0,0,,
6052,Nature Protection Potion,38,Consumable,Potion,1200,300,48546,0,0,0,65831,379465,300602,20,436713,0,0,0,,
6149,Greater Mana Potion,41,Consumable,Potion,1200,300,23184,300,14,5,22473,66024,36471,30,75512,0,0,0,,
6372,Swim Speed Potion,20,Consumable,Potion,140,35,213225,189800,21,6,296044,352759,99499,30,229738,0,0,0,,
9030,Restorative Potion,42,Consumable,Potion,800,200,0,0,0,0,0,4351473,6722028,4,2909568,0,0,0,,
9144,Wildvine Potion,45,Consumable,Potion,1000,250,259800,259800,1,1,34748802,15416489,12425324,31,19468673,0,0,0,,
9172,Invisibility Potion,47,Consumable,Potion,2000,500,5259536,1900700,2,2,2162957,11088139,9063853,31,15557878,0,0,0,,
12190,Dreamless Sleep Potion,45,Consumable,Potion,1000,250,65324,300,9,1,313220,3913048,4542993,13,4362803,0,0,0,,
13442,Mighty Rage Potion,51,Consumable,Potion,2000,500,829143,701000,26,1,670473,1015886,1064264,23,690147,0,0,0,,
13443,Superior Mana Potion,51,Consumable,Potion,1600,400,50828,65900,4,2,150528,252596,94468,9,241090,0,0,0,,
13444,Major Mana Potion,59,Consumable,Potion,6000,1500,11395,9300,126,18,16501,28536,17586,59,20833,0,0,0,,
13446,Major Healing Potion,55,Consumable,Potion,4000,1000,14438,13000,376,11,24561,33588,18581,102,28769,0,0,0,,
13455,Greater Stoneshield Potion,56,Consumable,Potion,3000,750,0,0,0,0,0,18320546,18406716,21,11831794,0,0,0,,
13456,Greater Frost Protection Potion,58,Consumable,Potion,3000,750,0,0,0,0,5002250,45313960,38574686,3,44938486,0,0,0,,
